id,votes
TX4Yj6vJY4tPWAu46BCK-w,3.083455
ogAC16LE2RZUpfZx2NFLxA,1.607721
OrImQMU8t2drAoBIB3DL7w,1.707773
jjmLtREnjpzlXhm1EPs1ZQ,0.886538
gMGrxVsskvoyQ2Jv4j4GIg,0.833648
U956a4KhFtkm9bmbA_tFQw,0.625478
Yc6xvoaLq0zp3DAFlItn1Q,0.865169
K0Z_OV0d4cgEyStkBgRyeA,1.009082
OmOxWk03QDud8XRyzOpq8g,3.226403
OdLESDnP9UGwoToR4kt_Cg,1.116852
uDqewZRuoY0T-F-GffdAWQ,1.356014
Mys1TLWjWt8YH5h2zHcwCw,1.171931
WS0fczYvX5F3haSUwKyGBw,0.707320
Jjq46zUdQzSSmhWtxNVyCg,0.468355
DMLcGAlMlItWOHXjSUZWxQ,0.894269
d0FffgHB4rf-cvJeHXoWqA,1.796882
xpVX0pN4awk23DDPIJzNOg,1.084523
itiYX2LG5gYgJ7zaTwueCg,0.707610
0JkC7O5FcIL5gHPaGGUjyA,1.104868
RwbkNpUZKk3RvaQH1K7uMw,9.448196
qcwU5S49Z7GsTIvS-N49Xw,0.329153
Ra9j4hvHAHjRVho1A21hZg,0.434445
uM5zm0ICnwxusCidpOwTOQ,0.647284
J3bkOy6cfgIb-z4P6IDN4Q,1.015124
Xg99DyMw5RYSB0esYH8f4g,0.953135
gszhLmEvw6L-0oQxTK41RQ,1.293394
NYrQqR9X9X1LAk22ZEuKXw,0.987080
x9XZ4q0IiGqwKp1bWSmPTA,1.691913
EIlK4sqOX_0XZZg8WAPdEQ,1.482203
UxXJ4pfWmJBsks4HjWGbOQ,0.678975
q-xRXgYHJgOn0uvkI9oMPg,0.760611
dbUpJ6yfpwKMfZXAWalHjA,1.549022
Q_FJ4qUcCN_QRyPDiVQl3w,0.736090
yXdRFRPYqYmLJafsbIl01w,1.044902
2niyFhdYocsFKa89ks6WeQ,0.878171
c9UD2-0O-O5giBT5i25WEg,1.077972
UD9zgBBetBGhbDaJgxHSIg,0.427078
qCOK3SHePXGZ4AmTgHvwZw,2.222587
zW4505xkFEgGpYyPJH1NUw,-0.105063
PmAkd8-SWDQuDmZg-_TNpA,0.721765
y0ZqwjZmmiKn4BLw2wCs4A,0.776633
v36rj5g8i09OgLpTzqi_xg,0.439972
09SSeYDIc_Onn5UDf74kJw,0.933390
Q_vXpZ3da2dLLNccTMku_g,-0.200370
tRV1FcG8lh78isRftMPmYw,1.401045
2R5ledvk-ZYpE1go4TIXSg,2.186932
Sqx7n5woxjYRYtU7NMwO7A,0.375197
fLZ6orhxBSt4UpyQN30Thw,1.454146
DAe0R5_VOPYUJHfC31p7pA,0.866139
FpMIIiewhiXFXP4bE0BnDA,1.527406
2Qv7_SQ76vcSu5oxftWs4Q,2.451583
qzyDJvHN5gSE8rEVUmVw6g,1.211936
HTgPuoq5ioPLKflUpvHFJg,5.525556
NHK1pg-kqsp5J4V6OC96fQ,-0.077063
FooOgufIj3oQ-x5OwLnJsA,5.733318
gegtcJjpd7lKQmbuelQt5A,0.937667
ul4eGkS-VhIGDpiN_d7UKA,0.872745
SDdUz1RxvlP8KW09QnNW3w,0.823387
BggyPB__FheceDBhJwiAKg,0.761522
quMVcYBoDG25NIb37e_uow,0.733399
il_CBM7Tohnsu9kRwt-IgA,0.727073
dY4yg55ZPxmZYThwr8gpGA,0.146397
lz-s2i_mEUKxgsvTOJguDg,1.561416
Vztsqkrw6FLODSTtq4meeg,-0.486544
C5Xt1Xz-V8CF8xBGYZ200g,0.908797
WFCtReqrKrwtPuQB6dgnNQ,0.864234
mqgO9vNGHr1UQJ6pYXRUwQ,0.814255
VoUgyL7B2TjJmnzXUZGzaA,1.813889
yn_6p_BVpAKTYlZSrmitsA,1.111272
IAasvTM6Xezbngxz2xqyJA,0.952940
qxFelsvfkR2g6Of5lExSVA,0.009774
AC8482372XLbPPUTfSHbQw,0.594258
6VD5KicEDqSy9mggew-k5w,1.118520
nqK62T9pikNe1FbsTbEQYA,0.939872
tSFMXkt24_TmyiWYc1Ny2A,0.088671
juMF2cD2yLe8wvp_NLYd7g,1.659680
OTt0k_3AHg0-GaWs2D4gEA,0.644505
HQ2lXws-RDp6MMg9sbvbog,1.248584
euTNfPUVZ_ja6JO2gO60ng,0.555236
hQhOyMJn2lY6YkHQc9eR6g,0.618834
0kEahVWlk6pJ4h6QD1VW2g,1.088601
03PAipDv6e2n8ngth8S69Q,1.635579
vPFmEOdtW4xm8OW3A3pI3Q,2.177439
nSX8qCzH5Bh-wRtjsHLmWA,1.019391
QyQciLc1MEereO0CsoBVFg,0.987280
jOsykVg1QlgKFCWKeg5DSw,-0.294183
8nu5hvObBahBjyRr7KwABg,0.779961
klwplXLT1WPB0U3sM8v4og,0.688312
nBcvTdrP1Y0eodxsXCBMew,0.895764
ZtE1AXwV6DD6vOm7-mxJfQ,0.980547
kC_3fpxtrRfZ0ugKd3uerQ,0.916540
M--65r07ZRUHXuKmZ4kgGw,2.448234
F6imtUkgEs4hIpKOUK90dA,-0.280906
NrELIRMSCO-R6n1Weay_3Q,-0.237330
urMU_bil0MSVUGF01FEUkg,0.802090
v7yAAKeJA2wyqhgl8VEsCQ,0.182760
JTvDXcSSTVhXF1bZ3e7NbQ,1.871214
PKdRQ3PZ9EH_pdt37K3gpw,2.214284
5-PuAOxmQE8KOaWiryjqmw,1.671000
cTAhFEkzUMSs0kg1qH_QyQ,0.824842
vjEsc5kLe3pEvIGmcz_bmw,-0.212986
eIqDLWfIYGlZXL-htwngOQ,0.132551
vQzZ2ERP673QGe7TtMl_-A,1.121256
oZ1EXCzwnF7GJaXqr0_1kg,0.015094
CRyDzRY_MDFYQktJ1qOcSw,0.846094
FVzepqvByttuWeiWM1GTFA,0.735792
IEUNOcA4w4P7-dT6-Q_bQQ,0.838664
lSsYcj6NP6n8eN8rm30agg,0.792910
mkaxTxpVrgXk2j7areTuBA,0.797146
FNQqpv6LOnteMFn6V52qdQ,0.609755
dKNajwZgUGTUBzKtL6pKgA,2.291506
zGj5MYWsSGlpGDqOyyWaqA,0.830421
eNhPSG1bJ_rHyvuaX5OF1w,0.682529
7qe8Z_Y2s7b7wf8nOLjxhA,0.611127
j4kg5TdmBil4z8KDZfUn6w,0.773275
U2YS0e7026_btGPiPYNHsQ,1.460059
4MatnQnFh9CqnqCaBLeQpg,2.328277
z4ajP-ZxNztyhDDznIUIUQ,0.612182
FoMlnv1VoTE2oXy64W2DRA,0.203907
bCCu03YvPn-56Hl1PsA4Ng,1.103357
LY2F1nXA8vkBrJ6njuAJCw,1.070612
CpGrEEoeq7aY4OHlJYyJ5g,4.199996
npyq7X4JioSM4SB8OW5H_g,0.238464
HwAUGGa04Zh3q82uk726Fg,0.483773
mHblLduEQWVFRm2-sOD6Cw,2.941647
A7WWo196DyJwUSPkea_g_g,1.295167
hJR0uLREAF5QHtuM4aoL3w,2.902975
ju_n6IxS8TpFzzcfqlgdTA,1.556483
FMN_jBH7MXMSS3wyQN_TUw,0.764995
ZTejwysPjjY7gxZJUj-fOA,0.630338
36_fKhOrwTkXeKi19vRV9w,0.737421
uull8UunnyG4_vq3EVMbZA,0.952060
27F3zHA6qp2XF11OfY9_wQ,0.161760
Fw1r_ahNfSSge8qfQT3mBw,1.290237
Xalk6waP507IVrEV7OaZxw,0.966645
---DgD3WlOJXFnTQP6H23A,0.542964
MQ5klO9DbAnWuSMHDJm3ug,1.401701
iliPD16cDh1SxgZ4LkQLSA,0.893946
_xEIm_nN5J-8tQhbrBTZxg,2.296917
BNuRUxbgdGHWAONymW96aA,-0.185905
AlARqXpKLarY4vYteWYe5A,1.583773
W48M9VXa39ByrO2FYadh_g,1.384106
7FFgkBzSIfGox6j738MC_w,1.821554
h29F4UIGK758lyYMQwxaTw,0.550021
dqBUUMhe38fQSbXOx0FZ8w,0.247091
w85mmJ0RmN3-aI-gdnMVOQ,0.704151
0Fq1v7rwtj2AiRhcfxotQA,1.441108
yVFGSE4JJ6UTb63Hm4m3uQ,0.597025
gUdD-ehUk0eRbvQUDYgFYg,0.066935
6RV15Z2CEddLgK_cuKHlgg,0.410207
NCLGWT72Ro-gCxgJyca5ZQ,1.491613
5KUH_tk2ru9blnfvhc2MuA,4.923728
2sKkYsh8zKFC7TYARQRvHg,0.963971
uQrW3tezEUV2S8cLT0xnjQ,1.905270
3OJ7LqzWqOPR4nB9y2Ls9g,0.971562
-5h79rxJ1KfnmXOu0rSAag,0.391120
ug818y0Cy-QJvmg3H6PMCg,1.076935
iswVCA2UrzVAlshrKcCUZw,0.762713
TKViQxV8XIzh8wSy1h1kIg,1.474636
5-qjO_U4VNob8aI_SnFuXg,1.479708
41QNdeuzc-iQcoxv44Piug,2.436559
BM5EeJP7ORcoaV1BQ9-JCg,3.204697
zRmwlExqU0sHkHuc2Jmefg,1.000205
cLALrZh_1bMKrFrrnKZG2A,0.617365
N36Hld3EiKIww6_TEn1ttw,1.011805
jqmTrw8uCyQpsO0ndaUErA,1.239716
ene7KKqQiLfRPS_sYPUo-w,0.772621
qiyw39cmxCtMP3ccb22j8g,0.666032
DS1kZdNyi6cFQ5Kvl0-EAw,2.382602
xtWqEcqjQIIc9oOEg7IkOQ,0.980972
ZD6801XJzYPOQdGSCw9W8Q,0.680842
w7YO_Imkn9iLp8s4Z8I4xw,0.899415
4JTwhCcnOQtDdm4jEnuzoQ,0.159233
eWmw8E7g8A_C-tTHawd2cg,0.408243
_2CZFpLLP8_G_Jpofq7x-Q,0.976522
AGhINqKd7l5A1XQM7jV8Vw,1.194546
hngunVj2QrK03xha58GrLw,0.659790
f6hhCjYwMk-nuuHrsDJLxg,0.825846
Bm_Xsd3w4GyqUkdSs14AHg,0.704829
0YJg4rziCYBmSa0CJJSXNg,0.548244
dnKtiW5t8B5ksSRxlioqJw,1.043109
ChmtQlPvzpOPwPQj-HY7EQ,2.396033
1JLN9J05uN7fjycncL48_A,0.890852
ByLFQqAYD5MStkkfc2b4eg,0.618741
W50mWVdX35BipWAAAc8W2Q,1.784338
0tlFVY816wWos7a-Aubojg,0.126514
AzK_NSvaJ-Y5RlfPsRdzOQ,0.699303
VHp6ejpLlWIaD2f4tIBIVw,-0.772063
n7zJHfVUWrhVcPAuCqYqPQ,0.551431
fkyJkv_rGXi5bFQikrLwcw,1.425391
YjSYwuIDOvwCE3btftYKag,1.028517
lPUVgmWGai7UXuSkvYBjfA,0.690068
LT_tCvYJs0ubj_C8LwnKtQ,0.826054
JmeLdBWNKQ-9yPOZ3hvSSg,0.487066
lf8v2cTyR8MExxqeoPFEcg,1.038368
-CGf5blvjQyVGzfpVOYpTg,1.160732
0QqTTR2K4vxwln_koxgG0Q,0.242365
ZMpEBMZtv8FwVDD9QISP8w,1.257959
-lDxyhRLy3rT9U6fnO42Iw,0.924095
ul9E8xdIbZrPoOMcjj4dyQ,1.119092
z0IUv5Fs13yh5ZOCJNKLOQ,0.185497
laU9U5bhjvoMkIGbzDyVxg,0.411480
8CWF6VT35RV3oUr3eJ34Rw,0.873523
4EE0vjKmN2QzgxwMa7EzFA,0.816367
vPiLLWODmHK6IOMtriUNKQ,2.120365
YtL3CwQsqxGew3DMcSQcpg,0.528382
s7fVTm0UP1z5A22I3PBYpQ,0.717036
DxOdz2NKkSu1x09sSjHCHw,1.108742
fwaVIODD1mbjXNqtls1wTA,0.489411
fmUyfLjOchgG_Sz4mk2b_Q,-2.234402
Z1DWVF_Oq0zroUxpFFva_A,1.200824
pbIddV0XrzspRpipzDJX8g,0.627710
f1fwbd1NSGZtzl0SS26X6A,-1.057175
hb8BPQwvUlCqcG6Xrbtkqg,2.345014
O4xSYBzlGvSrUx4iY6Iy0w,0.325734
IYwP5mH6B0NWfzvytgF4Qw,2.662383
Jg5UwsymY0F2yJTxOQnUAg,2.237739
J5etMXsCze4Eux5NyTbsLQ,0.811923
XvkAIHoUa6Oi7gJCihzHVA,0.539411
qjRrc-1Gs6ZJAGJbPr5zAg,0.856438
QbygolV0R5z5C4zPrpO3aA,1.341180
ZEOCRKRY-uCFSPiVx-EknQ,0.253669
26e-sgYSD3uAW-G74qqckQ,0.579538
0hhMDB_4cor5p5GBXKZI2Q,2.881805
jEJsSFLh-YiJqCblCCt-_w,1.427287
eTqxp2DcU1y_DINhjyqe1A,1.148418
L_tFzP-l_DDnsLhaEnBExw,0.645071
1TgEy5y5_bE7AnraZGhy2A,1.058779
dIU4GUlEpm5YZ4Sa2aobJA,0.191996
DOaTPhVY-atWgQSN7OkhtQ,0.799409
W0-17wwuK8iD6OuG4Ej27Q,0.916385
wpY5v8dTA1utE9NwewgxOg,1.130471
bd3jCYKGaXvMmEkNNsWRTg,3.089221
Q7rWHeiVeCNZomam-bFSvA,0.584517
LIelvAcfVFLEX-r1rcoh5w,0.556381
odcr7daFBfWqT2hD4mgOnQ,0.999640
dkxjwIkQaLSnLiRFYkZGPQ,0.704263
4yIeJJmP0wvtNq5h-uUF4w,1.416876
eUMFSyQFNrRVBlth_e0REg,2.026214
hUDKGKSfWHESjrRf3m_G-A,0.845210
cPb0CdhH-pOvcSr9TwIyrw,0.588716
z1pI4d8rHlpXNSKalLsm7Q,-0.341454
rEJ9JR3E-73NugHp_g1NlA,1.032157
SVlnSiZznQtKRRbC9ANWrQ,0.491897
So2TwhmY2Ak2dMzxhJppIg,1.567349
whvTqX5tDUP575KQZXpU1Q,0.933910
uaEpxHpGH8JQkPr66TM4iQ,1.203157
P3aZq699jHwwlEwUBxMccg,1.306598
fJ0dTqtRUce6Z9VB17YHPQ,3.441504
NzySAbPSabTAMQD8f-tejg,1.136831
x7P-Y6Z0gderUWTTXcAzrw,1.737221
jNMLifQMe3kUspEd73hVyA,0.496718
2BPwlmu-iTHs-lWawQLJOw,-0.415388
dRFH_MMwSTOpy4TbVj6QdQ,0.004244
lD7e0yzcG4GK9sNU4dgz2Q,1.440916
W-Gj35ZwUnqh4Q2okJLS7w,0.367244
noVrW4bZQFot5xSKkERAVg,0.316300
hcEv5UdDpUscWqmWRKe4sQ,0.762025
lCgxdCswymk7ct6wTIWQEw,1.001723
-gUxgHE78wkTQPdLQt-M4A,0.678782
Tx_49q58YqjXOMLlfsRrNg,0.773440
0q8A4mzXt3344dvTinlnAw,0.825481
XSP1AYB3aSnoN75X9Wg50g,1.715362
kwEeQRRIJM-GgrflkxNlvg,1.159269
dr9Y-O2lkdXYiHse1AZJGA,0.453333
OkRHho1mEX5_kHKaOh-kPg,1.789538
lP3l0_lAigPhMU_f3O20eQ,0.789501
dNibXPAWCQhgujcXJo017w,0.723885
KElm90bAV6524ANfGIcz3w,0.986086
GV7ryha4Ud8B8Vawpe9ifg,0.434197
9XV5SPxkds-yL5Koe7blGQ,1.146971
vIeoUKcJjKxOOZINEvgasA,0.782439
hrUyiPMtkeG57CCLBR4gjA,2.570373
gRi-co4nFYdX9M0ZUML3mQ,2.239352
6ghx5bcLenKEKZdo1N4fmw,1.415329
Knc-ZHLqtuBndwOtsJnbJQ,0.635042
YyK8HZLck58QabDBhspCXA,0.498435
yKnnyLEXF2mCQN3o6Of1BA,1.355303
yNP40UdHorUJdOgbsICjJA,1.150778
Nye6s8Sz1YH4kkYjnNsqAQ,1.606317
rIDq588q5UrpsRsiJL8wBg,0.642478
LQAROUQcriZUCaXrSW--dw,0.284849
NSO0lYYOQGJcSz-7kwByfA,0.996560
nMg8SyorMoYZMQ2VGPdHlA,1.953185
4TgJEq6U12JCkQLpC8edUg,0.790673
KGJzObdLPoqnjL0rIWic9A,-0.672191
oIHNi8x9v1gGk4hEboyKvg,0.586399
DkwbIGJssRSY4P0YyY6tMA,1.443558
MxN0GNwFK-gObfTnKiJi2w,1.053090
e1whIRKJl3rKHhuq3Uywrw,1.734002
SCcgrZJvpLu3js-aj_u5iA,-0.938152
cEczEAmXPVYMqFJNZccoVA,1.304490
YRBmXLNl48cb9StErz1h7A,1.102340
ynMiV7T_Mt8TdVdCaK5ZOw,-0.322457
g2XcnT0Ajy8KrFeL1BkXmw,0.722493
R7KApmdbWuRpXNbvkfXnrw,0.957144
uqRfGe4Bh8xtKUCDHzcXYw,0.667112
L3oF5fGSAd7NwmLyfmET4Q,0.906752
xtUHu0uTPVkaJYqGeyM2_w,0.844313
Oemedxq_KQL2aihv6nI8-A,0.555878
r_Rnil_YkKj2NlphcNK9sw,0.749446
MB1kEQgzb3ibDqVaiLU3Gw,0.098566
84MWWvG1Z1On7NUKR1QaCQ,1.219987
SibYoRI_V3SFp5NMniQVTg,0.531410
oTOswFSmg1veqFlBCibE0Q,0.443006
7iq0CCS91Kb4jgSh9KP5qg,0.929980
GmXnaJA0NNMaqWd1Jn0UHA,1.454458
EphU5ynfziyTBvBLYsEHDg,1.124356
hXzoKYB-HtY06y58v91EUg,0.628839
1CHu6WcinxQwkI3UZE28Vg,0.573526
WjHMfEOmmgPD5r0SSf_IkA,0.501775
cKf0Dhz2GBkwdITJ5x2QVA,1.598845
hLyuiXG7WgdfLc96vEdymg,0.679984
6S-FElXtclwUAHpgm1-i_g,1.154553
kEe4yk4y9YEwtaXFXaDrww,2.843314
yA-p9_edxV9s-nkvW7x0NA,-0.220442
MeQpbhorM6vHj30McFdwSg,0.624270
Bcf-D92PI2glZzjq-3eM4w,0.471079
hlmKIEmiYDH_dHIwrhWV0Q,1.857830
T9vTpuekeCAsN80HtYhYhg,3.514473
Ysb8y1lz15h68mrt3SJZXw,1.512860
t5TeRE2N5oVyTDIkcvyshg,1.569437
_C7iPZKMFs7QXjUcr0QTVA,0.883547
IgakQ3kb719AsjtKJvOFjw,0.695878
EBtq7_qDiUp7PWGOUFKT0g,3.131482
HjwHL1Zu6bCXAiIpCcwJPA,0.762504
H61D6mh4oMw_MJ53aJy3ag,1.334465
jXFEIatSvmgfpO1zSfxpnA,1.053795
p7POQYw4fpPLIexmabv2nA,1.129708
EgIvCuXfxnEkJteMtw6JiA,0.801259
q5crgUrpgh1CmxZ5gbytnQ,1.329064
5a9wFMYee8RWVrTz0vManw,-0.767305
oXm3kN_azT_lJKup_dr7oQ,1.129730
q9Y-2--CX3YRiiIyuHvHXA,1.559410
SIfj_VizTeXHmzui0xmqjA,3.230478
nTo0Ex5PYuTEyg8D9GyNRA,1.289130
ko8DfCeiI21_CmBorD32dQ,0.795141
fBK6gxA05LwxMImJ9Uc7-A,1.195501
4StqdzG6rpyv02tubUODGg,0.098069
4GBFbgOkkwXd7HGxsX0xxA,1.741676
PPyi9L69HxHBt_li9sUFfQ,0.940027
AvqnB-anOjxmtpFUrBf63w,0.658452
6yZLUloAMcboudX09p6flw,1.399912
nJMtAU8AKUXH47fecVxtWQ,1.216550
Po4T2HKhZ95PvJUghoJy6w,1.282687
0qEv-moxxF1wk0ysFKoLOA,0.882098
-1zKbROyIPxx7iGq1XHqMA,1.163470
ZtT5sd4f0hR-krzuJ6wpQw,0.941816
xN00tGXwF3bMVo0SNYD56Q,1.071064
FithFuQeRh9VN2k1PR0Hlw,0.995421
oWDX85LBRES7b7N7TCh5UA,1.055096
0P72mlQcEM-mEg03S-2MvA,0.751262
11hldqF8Iivg-sLV8H7rjQ,0.419089
luXerRCwKsZ47fXQSppQag,0.644900
p-qkzhQUw-JzevqarymsxQ,0.545462
oiK7vz7rSb0H20n8_JLcrA,0.068836
-2A1b01wXiVQkHdoGQeJJg,3.030385
RZPN-TxYK2Qqx-kWatBR1g,0.231022
E-JsIjSekCe6Town5W5EXA,0.067562
k-d6GiQdNIQU-zkE20H6hw,1.199218
r7lKFxP--xK77Q0dzE81PA,0.550047
0ykiVZJcZvr8AXHA5XVV3Q,1.274880
ZvzRWefBiXD6x9h3UwIAhA,0.871937
ivPaAyhhIIB8HcRjaxV8kA,1.474634
hg62_IBC2YYQsoOFnPVZrw,0.964026
dRVyc82HgfH9wQ2pMnA5hA,1.421123
