id,votes
HwAUGGa04Zh3q82uk726Fg,0.391090
mHblLduEQWVFRm2-sOD6Cw,2.579271
A7WWo196DyJwUSPkea_g_g,1.802810
hJR0uLREAF5QHtuM4aoL3w,2.498161
ju_n6IxS8TpFzzcfqlgdTA,1.403967
FMN_jBH7MXMSS3wyQN_TUw,0.450310
ZTejwysPjjY7gxZJUj-fOA,0.282885
36_fKhOrwTkXeKi19vRV9w,0.389571
uull8UunnyG4_vq3EVMbZA,0.568919
27F3zHA6qp2XF11OfY9_wQ,0.176470
Fw1r_ahNfSSge8qfQT3mBw,0.887248
Xalk6waP507IVrEV7OaZxw,0.672407
---DgD3WlOJXFnTQP6H23A,0.391060
MQ5klO9DbAnWuSMHDJm3ug,1.701000
iliPD16cDh1SxgZ4LkQLSA,0.513805
_xEIm_nN5J-8tQhbrBTZxg,1.701212
BNuRUxbgdGHWAONymW96aA,0.898232
AlARqXpKLarY4vYteWYe5A,1.207421
W48M9VXa39ByrO2FYadh_g,0.980020
7FFgkBzSIfGox6j738MC_w,0.553517
h29F4UIGK758lyYMQwxaTw,0.286713
dqBUUMhe38fQSbXOx0FZ8w,0.120127
w85mmJ0RmN3-aI-gdnMVOQ,0.271532
0Fq1v7rwtj2AiRhcfxotQA,1.044735
yVFGSE4JJ6UTb63Hm4m3uQ,0.446410
gUdD-ehUk0eRbvQUDYgFYg,0.409868
6RV15Z2CEddLgK_cuKHlgg,1.019963
NCLGWT72Ro-gCxgJyca5ZQ,1.018367
5KUH_tk2ru9blnfvhc2MuA,4.731580
2sKkYsh8zKFC7TYARQRvHg,0.684802
uQrW3tezEUV2S8cLT0xnjQ,1.744350
3OJ7LqzWqOPR4nB9y2Ls9g,0.518946
-5h79rxJ1KfnmXOu0rSAag,0.129041
ug818y0Cy-QJvmg3H6PMCg,0.589378
iswVCA2UrzVAlshrKcCUZw,0.600842
TKViQxV8XIzh8wSy1h1kIg,1.053062
5-qjO_U4VNob8aI_SnFuXg,0.989495
41QNdeuzc-iQcoxv44Piug,2.039880
BM5EeJP7ORcoaV1BQ9-JCg,2.817439
zRmwlExqU0sHkHuc2Jmefg,0.597512
cLALrZh_1bMKrFrrnKZG2A,0.567694
N36Hld3EiKIww6_TEn1ttw,1.185989
jqmTrw8uCyQpsO0ndaUErA,1.771512
ene7KKqQiLfRPS_sYPUo-w,0.567697
qiyw39cmxCtMP3ccb22j8g,0.910676
DS1kZdNyi6cFQ5Kvl0-EAw,2.477085
xtWqEcqjQIIc9oOEg7IkOQ,0.613298
ZD6801XJzYPOQdGSCw9W8Q,0.269300
w7YO_Imkn9iLp8s4Z8I4xw,0.475704
4JTwhCcnOQtDdm4jEnuzoQ,0.470887
eWmw8E7g8A_C-tTHawd2cg,0.130125
_2CZFpLLP8_G_Jpofq7x-Q,1.719609
AGhINqKd7l5A1XQM7jV8Vw,1.076968
hngunVj2QrK03xha58GrLw,0.699404
f6hhCjYwMk-nuuHrsDJLxg,0.445647
Bm_Xsd3w4GyqUkdSs14AHg,0.422456
0YJg4rziCYBmSa0CJJSXNg,1.351580
dnKtiW5t8B5ksSRxlioqJw,0.535767
ChmtQlPvzpOPwPQj-HY7EQ,1.840061
1JLN9J05uN7fjycncL48_A,1.175722
ByLFQqAYD5MStkkfc2b4eg,0.243609
W50mWVdX35BipWAAAc8W2Q,2.046155
0tlFVY816wWos7a-Aubojg,0.931032
AzK_NSvaJ-Y5RlfPsRdzOQ,0.356765
VHp6ejpLlWIaD2f4tIBIVw,0.060251
n7zJHfVUWrhVcPAuCqYqPQ,0.171275
fkyJkv_rGXi5bFQikrLwcw,1.894700
YjSYwuIDOvwCE3btftYKag,0.796247
lPUVgmWGai7UXuSkvYBjfA,0.593450
LT_tCvYJs0ubj_C8LwnKtQ,0.562773
JmeLdBWNKQ-9yPOZ3hvSSg,0.059518
lf8v2cTyR8MExxqeoPFEcg,1.021364
-CGf5blvjQyVGzfpVOYpTg,1.842979
0QqTTR2K4vxwln_koxgG0Q,1.015549
ZMpEBMZtv8FwVDD9QISP8w,0.802174
-lDxyhRLy3rT9U6fnO42Iw,0.724166
ul9E8xdIbZrPoOMcjj4dyQ,1.108209
z0IUv5Fs13yh5ZOCJNKLOQ,0.413467
laU9U5bhjvoMkIGbzDyVxg,0.010878
8CWF6VT35RV3oUr3eJ34Rw,0.702034
4EE0vjKmN2QzgxwMa7EzFA,0.423026
vPiLLWODmHK6IOMtriUNKQ,1.563264
YtL3CwQsqxGew3DMcSQcpg,0.742931
s7fVTm0UP1z5A22I3PBYpQ,0.309432
DxOdz2NKkSu1x09sSjHCHw,0.852556
fwaVIODD1mbjXNqtls1wTA,1.259704
fmUyfLjOchgG_Sz4mk2b_Q,0.546676
Z1DWVF_Oq0zroUxpFFva_A,1.207085
pbIddV0XrzspRpipzDJX8g,0.554283
f1fwbd1NSGZtzl0SS26X6A,0.583305
hb8BPQwvUlCqcG6Xrbtkqg,2.007463
O4xSYBzlGvSrUx4iY6Iy0w,1.083341
IYwP5mH6B0NWfzvytgF4Qw,2.889467
Jg5UwsymY0F2yJTxOQnUAg,1.880958
J5etMXsCze4Eux5NyTbsLQ,0.886066
XvkAIHoUa6Oi7gJCihzHVA,0.092566
qjRrc-1Gs6ZJAGJbPr5zAg,0.543926
QbygolV0R5z5C4zPrpO3aA,0.950488
ZEOCRKRY-uCFSPiVx-EknQ,0.116928
26e-sgYSD3uAW-G74qqckQ,0.281741
0hhMDB_4cor5p5GBXKZI2Q,3.398761
jEJsSFLh-YiJqCblCCt-_w,0.938458
eTqxp2DcU1y_DINhjyqe1A,0.715900
L_tFzP-l_DDnsLhaEnBExw,0.377551
1TgEy5y5_bE7AnraZGhy2A,1.346298
dIU4GUlEpm5YZ4Sa2aobJA,1.422471
DOaTPhVY-atWgQSN7OkhtQ,0.361278
W0-17wwuK8iD6OuG4Ej27Q,0.618549
wpY5v8dTA1utE9NwewgxOg,0.765782
bd3jCYKGaXvMmEkNNsWRTg,2.533297
Q7rWHeiVeCNZomam-bFSvA,0.647529
LIelvAcfVFLEX-r1rcoh5w,0.206793
odcr7daFBfWqT2hD4mgOnQ,0.750856
dkxjwIkQaLSnLiRFYkZGPQ,0.477903
4yIeJJmP0wvtNq5h-uUF4w,1.020914
eUMFSyQFNrRVBlth_e0REg,2.320935
hUDKGKSfWHESjrRf3m_G-A,0.258714
cPb0CdhH-pOvcSr9TwIyrw,0.274181
z1pI4d8rHlpXNSKalLsm7Q,0.846811
rEJ9JR3E-73NugHp_g1NlA,0.826687
SVlnSiZznQtKRRbC9ANWrQ,0.546724
So2TwhmY2Ak2dMzxhJppIg,1.116728
whvTqX5tDUP575KQZXpU1Q,0.715047
uaEpxHpGH8JQkPr66TM4iQ,0.867193
P3aZq699jHwwlEwUBxMccg,1.149389
fJ0dTqtRUce6Z9VB17YHPQ,2.869435
NzySAbPSabTAMQD8f-tejg,0.681078
x7P-Y6Z0gderUWTTXcAzrw,1.389550
jNMLifQMe3kUspEd73hVyA,0.823903
2BPwlmu-iTHs-lWawQLJOw,0.201587
dRFH_MMwSTOpy4TbVj6QdQ,0.379363
lD7e0yzcG4GK9sNU4dgz2Q,1.116275
W-Gj35ZwUnqh4Q2okJLS7w,0.105752
noVrW4bZQFot5xSKkERAVg,0.131027
hcEv5UdDpUscWqmWRKe4sQ,0.424652
lCgxdCswymk7ct6wTIWQEw,0.988514
-gUxgHE78wkTQPdLQt-M4A,0.340110
Tx_49q58YqjXOMLlfsRrNg,0.546050
0q8A4mzXt3344dvTinlnAw,0.589343
XSP1AYB3aSnoN75X9Wg50g,2.267921
kwEeQRRIJM-GgrflkxNlvg,1.101191
dr9Y-O2lkdXYiHse1AZJGA,0.348115
OkRHho1mEX5_kHKaOh-kPg,1.460124
lP3l0_lAigPhMU_f3O20eQ,1.209522
dNibXPAWCQhgujcXJo017w,0.480495
KElm90bAV6524ANfGIcz3w,0.557639
GV7ryha4Ud8B8Vawpe9ifg,0.374929
9XV5SPxkds-yL5Koe7blGQ,0.714817
vIeoUKcJjKxOOZINEvgasA,0.486697
hrUyiPMtkeG57CCLBR4gjA,2.785832
gRi-co4nFYdX9M0ZUML3mQ,1.725406
6ghx5bcLenKEKZdo1N4fmw,0.971728
Knc-ZHLqtuBndwOtsJnbJQ,0.338139
YyK8HZLck58QabDBhspCXA,0.038109
yKnnyLEXF2mCQN3o6Of1BA,0.638932
yNP40UdHorUJdOgbsICjJA,1.116216
Nye6s8Sz1YH4kkYjnNsqAQ,2.863578
rIDq588q5UrpsRsiJL8wBg,0.162098
LQAROUQcriZUCaXrSW--dw,0.107372
NSO0lYYOQGJcSz-7kwByfA,0.712535
nMg8SyorMoYZMQ2VGPdHlA,1.487908
4TgJEq6U12JCkQLpC8edUg,0.094592
KGJzObdLPoqnjL0rIWic9A,0.476096
oIHNi8x9v1gGk4hEboyKvg,0.974286
DkwbIGJssRSY4P0YyY6tMA,1.792265
MxN0GNwFK-gObfTnKiJi2w,0.511371
e1whIRKJl3rKHhuq3Uywrw,1.378672
SCcgrZJvpLu3js-aj_u5iA,0.089626
cEczEAmXPVYMqFJNZccoVA,0.960726
YRBmXLNl48cb9StErz1h7A,0.748630
ynMiV7T_Mt8TdVdCaK5ZOw,0.361870
g2XcnT0Ajy8KrFeL1BkXmw,0.467600
R7KApmdbWuRpXNbvkfXnrw,0.870602
uqRfGe4Bh8xtKUCDHzcXYw,0.908489
L3oF5fGSAd7NwmLyfmET4Q,0.970986
xtUHu0uTPVkaJYqGeyM2_w,0.539606
Oemedxq_KQL2aihv6nI8-A,0.566237
r_Rnil_YkKj2NlphcNK9sw,0.458447
MB1kEQgzb3ibDqVaiLU3Gw,0.827845
84MWWvG1Z1On7NUKR1QaCQ,0.869522
SibYoRI_V3SFp5NMniQVTg,0.089092
oTOswFSmg1veqFlBCibE0Q,0.411732
7iq0CCS91Kb4jgSh9KP5qg,0.559747
GmXnaJA0NNMaqWd1Jn0UHA,1.164574
EphU5ynfziyTBvBLYsEHDg,1.794874
hXzoKYB-HtY06y58v91EUg,0.384217
1CHu6WcinxQwkI3UZE28Vg,0.660871
WjHMfEOmmgPD5r0SSf_IkA,0.596166
cKf0Dhz2GBkwdITJ5x2QVA,1.169200
hLyuiXG7WgdfLc96vEdymg,0.291175
6S-FElXtclwUAHpgm1-i_g,0.734582
kEe4yk4y9YEwtaXFXaDrww,2.843624
yA-p9_edxV9s-nkvW7x0NA,0.457996
MeQpbhorM6vHj30McFdwSg,0.331118
Bcf-D92PI2glZzjq-3eM4w,0.254496
hlmKIEmiYDH_dHIwrhWV0Q,1.512390
T9vTpuekeCAsN80HtYhYhg,3.009104
Ysb8y1lz15h68mrt3SJZXw,1.298401
t5TeRE2N5oVyTDIkcvyshg,1.094929
_C7iPZKMFs7QXjUcr0QTVA,1.160923
IgakQ3kb719AsjtKJvOFjw,0.446761
EBtq7_qDiUp7PWGOUFKT0g,2.588659
HjwHL1Zu6bCXAiIpCcwJPA,0.465417
H61D6mh4oMw_MJ53aJy3ag,0.988179
jXFEIatSvmgfpO1zSfxpnA,0.748124
p7POQYw4fpPLIexmabv2nA,0.747726
EgIvCuXfxnEkJteMtw6JiA,0.474891
q5crgUrpgh1CmxZ5gbytnQ,0.968020
5a9wFMYee8RWVrTz0vManw,1.159329
oXm3kN_azT_lJKup_dr7oQ,0.793187
q9Y-2--CX3YRiiIyuHvHXA,1.529706
SIfj_VizTeXHmzui0xmqjA,2.751773
nTo0Ex5PYuTEyg8D9GyNRA,0.908415
ko8DfCeiI21_CmBorD32dQ,1.312444
fBK6gxA05LwxMImJ9Uc7-A,0.944432
4StqdzG6rpyv02tubUODGg,0.034200
4GBFbgOkkwXd7HGxsX0xxA,1.398403
PPyi9L69HxHBt_li9sUFfQ,0.953920
AvqnB-anOjxmtpFUrBf63w,0.372767
6yZLUloAMcboudX09p6flw,0.940443
nJMtAU8AKUXH47fecVxtWQ,1.239138
Po4T2HKhZ95PvJUghoJy6w,2.391168
0qEv-moxxF1wk0ysFKoLOA,0.854161
-1zKbROyIPxx7iGq1XHqMA,0.425009
ZtT5sd4f0hR-krzuJ6wpQw,0.566887
xN00tGXwF3bMVo0SNYD56Q,0.796656
FithFuQeRh9VN2k1PR0Hlw,0.724416
oWDX85LBRES7b7N7TCh5UA,0.979509
0P72mlQcEM-mEg03S-2MvA,0.341216
11hldqF8Iivg-sLV8H7rjQ,0.322516
luXerRCwKsZ47fXQSppQag,0.394602
p-qkzhQUw-JzevqarymsxQ,0.193490
oiK7vz7rSb0H20n8_JLcrA,0.032571
-2A1b01wXiVQkHdoGQeJJg,2.487247
RZPN-TxYK2Qqx-kWatBR1g,0.299193
E-JsIjSekCe6Town5W5EXA,0.784191
k-d6GiQdNIQU-zkE20H6hw,1.440077
r7lKFxP--xK77Q0dzE81PA,1.163160
0ykiVZJcZvr8AXHA5XVV3Q,2.410692
ZvzRWefBiXD6x9h3UwIAhA,0.537350
ivPaAyhhIIB8HcRjaxV8kA,1.103921
hg62_IBC2YYQsoOFnPVZrw,0.168493
dRVyc82HgfH9wQ2pMnA5hA,0.661695
9p9Z2ZuuRWgyU0BZD10uig,0.607113
